# Converted from POSCAR to lammps format

793 atoms
5 atom types

0.000000  14.142135000000   xlo xhi
0.000000  14.142135000000   ylo yhi
0.000000  60.000000000000   zlo zhi

0.000000000000  0.000000000000  0.000000000000   xy xz yz

Atoms

 401  2     5.948804806168 9.289109832809 10.303741107431
 402  2     8.575158173460 11.022721729871 49.334473109601
 403  2     11.943941157131 4.043255024975 35.435928156476
 404  2     6.946364587556 6.970596242526 57.892769550346
 405  2     3.997360283464 2.245781569114 8.433200091215
 406  2     12.240374040692 0.087469739402 37.080649131219
 407  2     7.654536324507 3.179423951867 37.018679928565
 408  2     2.084378179460 0.997037865194 43.901459786165
 409  2     10.916157959158 2.912081391209 7.524535384406
 410  2     0.295137595581 9.254744250278 58.788947022574
 411  2     14.060850039424 6.837522752832 42.464134210907
 412  2     7.831057668909 0.711002456001 36.977253700152
 413  2     1.169757343660 0.123017864166 0.779615042913
 414  2     10.280051338231 2.426294185104 30.468009601378
 415  2     9.717926949360 3.904554920630 4.085880065086
 416  2     13.442261195409 2.260078264367 4.539339403300
 417  2     14.048196633668 0.028682759776 47.366349413506
 418  2     6.079256321344 7.893254240261 50.601967007533
 419  2     12.391787009544 2.215382018243 46.850623187823
 420  2     6.308806605260 5.381264084608 55.538618421687
 421  2     0.621502784423 11.037169528563 28.171406798674
 422  2     2.874377631669 0.655366397385 55.674775319880
 423  2     2.639656460077 3.536237276322 42.550709819203
 424  2     9.199788503410 6.772885781110 36.157895830646
 425  2     4.464678278853 6.229755124680 15.163343400551
 426  2     6.145026688729 9.109083588282 49.562950864642
 427  2     6.103333261560 3.338573896966 13.907697958193
 428  2     10.918784253793 8.433513897280 2.408775093607
 429  2     6.317678152012 2.438566585018 12.294062435568
 430  2     3.570650786361 7.589367489540 9.665637457023
 431  2     4.715344938979 2.069248840539 46.300374526302
 432  2     9.806602916979 11.367704029361 52.417135261797
 433  2     3.239221519433 8.794810864523 10.640376084818
 434  2     4.977357433407 1.605069106358 30.258630450549
 435  2     4.350569421761 8.286253476604 18.859912308302
 436  2     10.744001186430 11.841269114792 12.314622760386
 437  2     7.396571559512 8.975829690989 55.805438748241
 438  2     9.660053321644 8.340492592194 27.498392031819
 439  2     4.402227837264 0.000360746562 28.399462047393
 440  2     8.695043535428 10.563126406027 14.285398650408
 441  2     5.408217898498 5.695815613803 23.476279515390
 442  2     0.336323582579 6.048536668926 37.071150628844
 443  2     9.576255626875 7.248994437827 23.999434015571
 444  2     10.398986613769 11.516406406816 44.155732438192
 445  2     8.787613565052 8.179882488520 50.268481119424
 446  2     2.395417913055 6.172746598968 22.676803409904
 447  2     8.287423054435 3.584713075893 5.783648415378
 448  2     1.353601004347 7.552247908799 26.304605744571
 449  2     2.996941467419 0.047406472850 59.910943356524
 450  2     8.544721343611 13.852852813513 29.457928352867
 451  2     3.554997123903 8.860073122849 48.349175617000
 452  2     8.895510342698 1.281876384539 53.083986999364
 453  2     1.376843800805 2.599522086074 31.584415994529
 454  2     1.985831899253 1.530937443495 0.689615021433
 455  2     9.624488206836 13.956034546381 9.430741629136
 456  2     2.511501422995 3.110856906576 38.389108630293
 457  2     0.176247962540 9.805043775289 15.388387107403
 458  2     5.857741564792 12.320423599419 55.232753424147
 459  2     1.334863255768 12.521520873309 15.860467292719
 460  2     7.936064714692 0.319031050594 7.729505156321
 461  2     5.620630401723 7.361530667231 31.584145028103
 462  2     3.208166903924 2.182922669331 35.794776320609
 463  2     5.469796363200 10.783112853630 47.946690884573
 464  2     12.072449368029 3.681526892627 22.679007049688
 465  2     4.117681610959 10.655282492291 47.239733970115
 466  2     12.794498869319 12.247591046080 25.087635722595
 467  2     11.995650519628 10.068059412463 1.233556297800
 468  2     5.972306961568 1.128763883251 35.341581284304
 469  2     9.640024253626 12.688081051584 45.214495075773
 470  2     6.601851222365 7.650714497985 4.262769061044
 471  2     3.475352520525 3.865448929259 33.225495032633
 472  2     2.033370935439 10.376447177462 15.375194558736
 473  2     10.152651714145 6.767801630703 34.470299350731
 474  2     10.431014584367 7.506364025818 30.657647978559
 475  2     8.367844090036 1.531522403474 29.211842287348
 476  2     11.682936712087 4.509085735531 21.363028516675
 477  2     4.326863733734 12.248101712290 3.011178701801
 478  2     6.209575017221 2.620667026714 49.436003660845
 479  2     12.942441899515 6.329356251022 44.019659777575
 480  2     8.018798840278 7.009909415635 11.534768733739
 481  2     8.943273699641 14.138998778873 23.740001662773
 482  2     8.200193625674 4.985230272505 23.017476228148
 483  2     6.707152244944 11.035114626695 42.834201151110
 484  2     3.731659930524 9.331987312051 40.901227726525
 485  2     5.901934904974 9.064552428136 47.168867571135
 486  2     11.939101218153 4.287263597654 49.900059683649
 487  2     9.285112963080 10.131178431713 22.140920416957
 488  2     4.440208704351 5.182709030212 35.777156240159
 489  2     4.651403827715 1.700562749307 25.775949389739
 490  2     8.180040605027 11.947956924726 6.827275233783
 491  2     13.872462977708 11.111286135978 52.995985948302
 492  2     6.738897796556 9.423503521395 51.941949496630
 493  2     11.677274121178 13.032492605790 52.368893208890
 494  2     2.069582680103 9.304509659913 21.023787876739
 495  2     13.862993554860 4.547884248289 44.203755910507
 496  2     4.088331049070 6.272531789318 29.881018471976
 497  2     9.806583792389 1.319372758301 15.830868984887
 498  2     10.875247630330 11.526797932827 1.528495410534
 499  2     7.972632983230 6.712032000583 50.727541645603
 500  2     13.223413735844 5.782245272300 27.737362653927
 501  2     11.518365333441 5.849076866227 28.972714226440
 502  2     4.042493009462 4.531251386482 29.410310626111
 503  2     8.730102965332 4.104560345219 44.455603858056
 504  2     5.785863618123 3.290725642832 29.727586703981
 505  2     1.921692734608 6.854343467632 13.638204161793
 506  2     1.261635392396 7.508008009075 23.376712839623
 507  2     13.608890279305 10.065442344677 41.191789802887
 508  2     6.424478493598 10.095827092898 21.170860616517
 509  2     10.526142822469 9.984926695065 6.650049413415
 510  2     11.343799498386 2.429181775454 12.498252001942
 511  2     2.262875459974 11.868458661747 42.553648250074
 512  2     9.296684006240 4.291736678672 8.355770944023
 513  2     10.572037172933 5.082542926907 22.888564623121
 514  2     5.305133672805 10.695409927931 54.531911839348
 515  2     8.424145933099 1.256274632525 27.426556105293
 516  2     0.920002471403 5.144160365971 43.447232298287
 517  2     1.561878437307 9.662661683353 31.309843467468
 518  2     2.474914058496 8.764919625239 8.501938105951
 519  2     0.581284113837 7.508010589552 40.122790329711
 520  2     4.627560346530 7.913924738053 46.153066025230
 521  2     3.862628161406 7.211166107225 0.033260452957
 522  2     6.254478353209 3.086224398962 46.597506725788
 523  2     10.308279651513 9.256226413963 57.144142709721
 524  2     13.617475016496 3.722707680417 33.612371122023
 525  2     10.440991917081 3.403922469292 38.118533537211
 526  2     10.940910325916 8.237104208245 28.307876791557
 527  2     2.730748785154 6.658965358912 2.557068321813
 528  2     11.750168485922 3.725361423405 29.326903705792
 529  2     2.134022335468 7.851422796141 49.766326697993
