./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_79/OUTCAR : Elapsed time (sec): 40.673
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_7/OUTCAR : Elapsed time (sec): 38.880
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_80/OUTCAR : Elapsed time (sec): 38.382
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_81/OUTCAR : Elapsed time (sec): 41.589
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_82/OUTCAR : Elapsed time (sec): 40.988
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_83/OUTCAR : Elapsed time (sec): 41.079
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_84/OUTCAR : Elapsed time (sec): 39.706
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_85/OUTCAR : Elapsed time (sec): 39.404
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_86/OUTCAR : Elapsed time (sec): 39.080
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_87/OUTCAR : Elapsed time (sec): 39.025
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_88/OUTCAR : Elapsed time (sec): 40.839
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_89/OUTCAR : Elapsed time (sec): 40.652
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_8/OUTCAR : Elapsed time (sec): 39.181
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_90/OUTCAR : Elapsed time (sec): 39.009
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_91/OUTCAR : Elapsed time (sec): 39.127
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_92/OUTCAR : Elapsed time (sec): 39.436
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_93/OUTCAR : Elapsed time (sec): 41.344
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_94/OUTCAR : Elapsed time (sec): 40.971
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_95/OUTCAR : Elapsed time (sec): 39.119
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_96/OUTCAR : Elapsed time (sec): 40.311
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_97/OUTCAR : Elapsed time (sec): 40.566
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_98/OUTCAR : Elapsed time (sec): 40.171
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_99/OUTCAR : Elapsed time (sec): 40.414
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_9/OUTCAR : Elapsed time (sec): 38.799
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_0/OUTCAR : Elapsed time (sec): 40.430
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_10/OUTCAR : Elapsed time (sec): 55.565
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_11/OUTCAR : Elapsed time (sec): 40.093
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_12/OUTCAR : Elapsed time (sec): 39.807
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_13/OUTCAR : Elapsed time (sec): 40.103
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_14/OUTCAR : Elapsed time (sec): 40.224
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_15/OUTCAR : Elapsed time (sec): 40.246
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_16/OUTCAR : Elapsed time (sec): 40.599
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_17/OUTCAR : Elapsed time (sec): 40.502
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_18/OUTCAR : Elapsed time (sec): 40.680
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_19/OUTCAR : Elapsed time (sec): 40.289
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_1/OUTCAR : Elapsed time (sec): 39.464
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_20/OUTCAR : Elapsed time (sec): 40.306
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_21/OUTCAR : Elapsed time (sec): 39.695
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_22/OUTCAR : Elapsed time (sec): 39.640
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_23/OUTCAR : Elapsed time (sec): 39.575
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_24/OUTCAR : Elapsed time (sec): 39.902
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_25/OUTCAR : Elapsed time (sec): 40.178
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_26/OUTCAR : Elapsed time (sec): 40.101
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_27/OUTCAR : Elapsed time (sec): 40.211
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_28/OUTCAR : Elapsed time (sec): 39.883
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_29/OUTCAR : Elapsed time (sec): 39.791
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_2/OUTCAR : Elapsed time (sec): 40.052
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_30/OUTCAR : Elapsed time (sec): 40.039
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_31/OUTCAR : Elapsed time (sec): 39.347
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_32/OUTCAR : Elapsed time (sec): 39.921
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_33/OUTCAR : Elapsed time (sec): 40.150
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_34/OUTCAR : Elapsed time (sec): 40.187
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_35/OUTCAR : Elapsed time (sec): 40.121
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_36/OUTCAR : Elapsed time (sec): 40.353
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_37/OUTCAR : Elapsed time (sec): 40.806
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_38/OUTCAR : Elapsed time (sec): 39.674
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_39/OUTCAR : Elapsed time (sec): 40.080
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_3/OUTCAR : Elapsed time (sec): 39.209
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_40/OUTCAR : Elapsed time (sec): 40.462
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_41/OUTCAR : Elapsed time (sec): 54.747
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_42/OUTCAR : Elapsed time (sec): 55.126
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_43/OUTCAR : Elapsed time (sec): 55.272
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_44/OUTCAR : Elapsed time (sec): 55.221
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_45/OUTCAR : Elapsed time (sec): 55.247
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_46/OUTCAR : Elapsed time (sec): 56.420
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_47/OUTCAR : Elapsed time (sec): 55.123
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_48/OUTCAR : Elapsed time (sec): 54.757
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_49/OUTCAR : Elapsed time (sec): 54.312
