# key Si N C H F r(Si) r(N) r(C) r(H) r(F)
1.880000000000000000e+03 2.210274790919951826e+01 2.423337315810433878e+01 1.889685384309040117e+01 0.000000000000000000e+00 1.340103544404619562e+01 2.810838186882755330e-01 3.081792858951633574e-01 2.403140035452013268e-01 0.000000000000000000e+00 1.704228918713598384e-01
1.890000000000000000e+03 2.192137986361812807e+01 2.416766947452867598e+01 1.865222623345366770e+01 0.000000000000000000e+00 1.303650220617729438e+01 2.818463125322331342e-01 3.107271789582258803e-01 2.398143372872614809e-01 0.000000000000000000e+00 1.676121712222795324e-01
1.900000000000000000e+03 2.203839869281045694e+01 2.428513071895424957e+01 1.815767973856209139e+01 0.000000000000000000e+00 1.319444444444444464e+01 2.837233762818827110e-01 3.126479095450959700e-01 2.337628188272416474e-01 0.000000000000000000e+00 1.698658953457796439e-01
1.910000000000000000e+03 2.222222222222221788e+01 2.448141302115423557e+01 1.854590264941466060e+01 0.000000000000000000e+00 1.326761141918258069e+01 2.830238032958409811e-01 3.117970180486528964e-01 2.362019356526288139e-01 0.000000000000000000e+00 1.689772430028773087e-01
1.920000000000000000e+03 2.228452751817237143e+01 2.463136033229490351e+01 1.842159916926271634e+01 0.000000000000000000e+00 1.341640706126687022e+01 2.829641350210970741e-01 3.127637130801687593e-01 2.339135021097046296e-01 0.000000000000000000e+00 1.703586497890295370e-01
1.930000000000000000e+03 2.226299694189602008e+01 2.436289500509683492e+01 1.873598369011212483e+01 0.000000000000000000e+00 1.319062181447502269e+01 2.834155203737347417e-01 3.101479366727225573e-01 2.385154425123280630e-01 0.000000000000000000e+00 1.679211004412146380e-01
1.940000000000000000e+03 2.226345083487940357e+01 2.457225314368171354e+01 1.865594722737579758e+01 0.000000000000000000e+00 1.327561327561327431e+01 2.826485213294949173e-01 3.119602198377388058e-01 2.368489924103637789e-01 0.000000000000000000e+00 1.685422664224025258e-01
1.950000000000000000e+03 2.205700123915736910e+01 2.428748451053283475e+01 1.866997108632796198e+01 0.000000000000000000e+00 1.325898389095414842e+01 2.817941952506596293e-01 3.102902374670184482e-01 2.385224274406332334e-01 0.000000000000000000e+00 1.693931398416886613e-01
1.960000000000000000e+03 2.209922099220992209e+01 2.416974169741697409e+01 1.867568675686756663e+01 0.000000000000000000e+00 1.334563345633456244e+01 2.822728462948415618e-01 3.087195600942654883e-01 2.385441214977742919e-01 0.000000000000000000e+00 1.704634721131186303e-01
1.970000000000000000e+03 2.209807572936064801e+01 2.422925719015104562e+01 1.847713635423132672e+01 0.000000000000000000e+00 1.334574798261949091e+01 2.827640984908657562e-01 3.100344188509399079e-01 2.364310299179242791e-01 0.000000000000000000e+00 1.707704527402700567e-01
1.980000000000000000e+03 2.199462031864266010e+01 2.408441961514586538e+01 1.851851851851851549e+01 0.000000000000000000e+00 1.334574798261948736e+01 2.821874170427395856e-01 3.089992036102999773e-01 2.375895938412529995e-01 0.000000000000000000e+00 1.712237855057074654e-01
1.990000000000000000e+03 2.191358024691357897e+01 2.395061728395061706e+01 1.858024691358024683e+01 0.000000000000000000e+00 1.325102880658436177e+01 2.820444915254237128e-01 3.082627118644067910e-01 2.391419491525423602e-01 0.000000000000000000e+00 1.705508474576271083e-01
2.000000000000000000e+03 2.153784219001610012e+01 2.365136876006440758e+01 1.859903381642511988e+01 0.000000000000000000e+00 1.310386473429951515e+01 2.801047120418848069e-01 3.075916230366492199e-01 2.418848167539267013e-01 0.000000000000000000e+00 1.704188481675392719e-01
2.010000000000000000e+03 2.156036903329321675e+01 2.364620938628158697e+01 1.869233854793421301e+01 0.000000000000000000e+00 1.321700762133975005e+01 2.795838751625487895e-01 3.066319895968790399e-01 2.423927178153446049e-01 0.000000000000000000e+00 1.713914174252275657e-01
2.020000000000000000e+03 2.144702842377260410e+01 2.359371894255614777e+01 1.880341880341880056e+01 0.000000000000000000e+00 1.337706221427151476e+01 2.777348777348777609e-01 3.055341055341055378e-01 2.435006435006434877e-01 0.000000000000000000e+00 1.732303732303732413e-01
2.030000000000000000e+03 2.183557183557183379e+01 2.387057387057386748e+01 1.878306878306878147e+01 0.000000000000000000e+00 1.369556369556369368e+01 2.792816241540864164e-01 3.053097345132743112e-01 2.402394586153045186e-01 0.000000000000000000e+00 1.751691827173347260e-01
2.040000000000000000e+03 2.179487179487179205e+01 2.395197395197394741e+01 1.900691900691900571e+01 0.000000000000000000e+00 1.373626373626373365e+01 2.776769509981851236e-01 3.051594503500129618e-01 2.421571169302566828e-01 0.000000000000000000e+00 1.750064817215452317e-01
2.050000000000000000e+03 2.188992731048805851e+01 2.425752855659397866e+01 1.883696780893042799e+01 0.000000000000000000e+00 1.385254413291796460e+01 2.776606954689146423e-01 3.076923076923077094e-01 2.389357218124341375e-01 0.000000000000000000e+00 1.757112750263435108e-01
2.060000000000000000e+03 2.190952678757556527e+01 2.434855117781946632e+01 1.886595789034813109e+01 0.000000000000000000e+00 1.384198457369188873e+01 2.774551214361140605e-01 3.083421330517423509e-01 2.389123548046462597e-01 0.000000000000000000e+00 1.752903907074973566e-01
2.070000000000000000e+03 2.197346600331674438e+01 2.419154228855720845e+01 1.923714759535654650e+01 0.000000000000000000e+00 1.397180762852404357e+01 2.768346826847740694e-01 3.047793157482371340e-01 2.423609297466701451e-01 0.000000000000000000e+00 1.760250718203186238e-01
2.080000000000000000e+03 2.209572000843347794e+01 2.456251317731393158e+01 1.929158760278304641e+01 0.000000000000000000e+00 1.421041534893527114e+01 2.756443976854286992e-01 3.064176749079431938e-01 2.406628090478695470e-01 0.000000000000000000e+00 1.772751183587585599e-01
2.090000000000000000e+03 2.195019878635697808e+01 2.446118434818999887e+01 1.937643858547813380e+01 0.000000000000000000e+00 1.397781962753714247e+01 2.751836306400839427e-01 3.066631689401888572e-01 2.429171038824763929e-01 0.000000000000000000e+00 1.752360965372507795e-01
2.100000000000000000e+03 2.201058201058200936e+01 2.448677248677248741e+01 1.970370370370370239e+01 0.000000000000000000e+00 1.424338624338624371e+01 2.736122073138647637e-01 3.043935806366745433e-01 2.449355432780847275e-01 0.000000000000000000e+00 1.770586687713759655e-01
2.110000000000000000e+03 2.203138252756573223e+01 2.453350296861746926e+01 1.978371501272264510e+01 0.000000000000000000e+00 1.420695504664970166e+01 2.734930244801263566e-01 3.045538299552513761e-01 2.455909449855225024e-01 0.000000000000000000e+00 1.763622005790997649e-01
2.120000000000000000e+03 2.211538461538461320e+01 2.448717948717948545e+01 1.938034188034187721e+01 0.000000000000000000e+00 1.410256410256410042e+01 2.761472785485592496e-01 3.057630736392742965e-01 2.419957310565634956e-01 0.000000000000000000e+00 1.760939167556029861e-01
2.130000000000000000e+03 2.220022002200220257e+01 2.468646864686468945e+01 1.953795379537953991e+01 0.000000000000000000e+00 1.412541254125412671e+01 2.756077574433214994e-01 3.064736410816716883e-01 2.425566785031412209e-01 0.000000000000000000e+00 1.753619229718656192e-01
2.140000000000000000e+03 2.217813051146384140e+01 2.475749559082892048e+01 1.957671957671957230e+01 0.000000000000000000e+00 1.408730158730158522e+01 2.751641137855579955e-01 3.071663019693654517e-01 2.428884026258205653e-01 0.000000000000000000e+00 1.747811816192560153e-01
2.150000000000000000e+03 2.204689896997589216e+01 2.463291694060924542e+01 1.950471181240411767e+01 0.000000000000000000e+00 1.378479070786763039e+01 2.756919704028500950e-01 3.080295971499040775e-01 2.439024390243902385e-01 0.000000000000000000e+00 1.723759934228555890e-01
2.160000000000000000e+03 2.177002583979328776e+01 2.424633936261843559e+01 1.970284237726098553e+01 0.000000000000000000e+00 1.358742463393626387e+01 2.745044800434428556e-01 3.057290252511539741e-01 2.484387727396144552e-01 0.000000000000000000e+00 1.713277219657887707e-01
2.170000000000000000e+03 2.154368108566581697e+01 2.402459711620016947e+01 1.950805767599660712e+01 0.000000000000000000e+00 1.344359626802374841e+01 2.743721307048339053e-01 3.059681339454496385e-01 2.484472049689440964e-01 0.000000000000000000e+00 1.712125303807723598e-01
2.180000000000000000e+03 2.147579441245467891e+01 2.439752612497333928e+01 1.915120494775004900e+01 0.000000000000000000e+00 1.337172104926423266e+01 2.739390642002176302e-01 3.112078346028291365e-01 2.442872687704026047e-01 0.000000000000000000e+00 1.705658324265506010e-01
2.190000000000000000e+03 2.148437500000000000e+01 2.450086805555555713e+01 1.898871527777777857e+01 0.000000000000000000e+00 1.336805555555555536e+01 2.742382271468143951e-01 3.127423822714681667e-01 2.423822714681440338e-01 0.000000000000000000e+00 1.706371191135734044e-01
2.200000000000000000e+03 2.147595356550580092e+01 2.400497512437810599e+01 1.956882255389717784e+01 0.000000000000000000e+00 1.328772802653399410e+01 2.741465996295316399e-01 3.064302725588780030e-01 2.498015347975655054e-01 0.000000000000000000e+00 1.696215930140248795e-01
2.210000000000000000e+03 2.138787138787138531e+01 2.380952380952380665e+01 1.990231990231989911e+01 0.000000000000000000e+00 1.332926332926332691e+01 2.727036844836533414e-01 3.035806953814219056e-01 2.537623248572911105e-01 0.000000000000000000e+00 1.699532952776336148e-01
2.220000000000000000e+03 2.177419354838709253e+01 2.479838709677418862e+01 1.852598566308243377e+01 0.000000000000000000e+00 1.330645161290322420e+01 2.777142857142856913e-01 3.162857142857142811e-01 2.362857142857142934e-01 0.000000000000000000e+00 1.697142857142857064e-01
2.230000000000000000e+03 2.192501143118426654e+01 2.496570644718792309e+01 1.831275720164608600e+01 0.000000000000000000e+00 1.360310928212162551e+01 2.782129387873513160e-01 3.167972149695387207e-01 2.323759791122715357e-01 0.000000000000000000e+00 1.726138671308383998e-01
2.240000000000000000e+03 2.212560386473430185e+01 2.562801932367149860e+01 1.816425120772946755e+01 0.000000000000000000e+00 1.309178743961352787e+01 2.800366860287373805e-01 3.243656374197493308e-01 2.298991134209721898e-01 0.000000000000000000e+00 1.656985631305411266e-01
2.250000000000000000e+03 2.255200405885337034e+01 2.612886859462201272e+01 1.770674784373414212e+01 0.000000000000000000e+00 1.314053779807204236e+01 2.835725677830940872e-01 3.285486443381180344e-01 2.226475279106858163e-01 0.000000000000000000e+00 1.652312599681020622e-01
2.260000000000000000e+03 2.268842268842268339e+01 2.634032634032633524e+01 1.699041699041698905e+01 0.000000000000000000e+00 1.320901320901320730e+01 2.863680941484145204e-01 3.324615887544949411e-01 2.144491663942464932e-01 0.000000000000000000e+00 1.667211507028440731e-01
2.270000000000000000e+03 2.183406113537117577e+01 2.515769044153323364e+01 1.780688985929160495e+01 0.000000000000000000e+00 1.307617661329451586e+01 2.803738317757009102e-01 3.230529595015576572e-01 2.286604361370716543e-01 0.000000000000000000e+00 1.679127725856697784e-01
2.280000000000000000e+03 2.186225101991840702e+01 2.517398608111351166e+01 1.785457163426925931e+01 0.000000000000000000e+00 1.319894408447324174e+01 2.799631223110018441e-01 3.223724646588813636e-01 2.286416717885679240e-01 0.000000000000000000e+00 1.690227412415488684e-01
2.290000000000000000e+03 2.166317260656882837e+01 2.485441416259025971e+01 1.821569997670626151e+01 0.000000000000000000e+00 1.304449103191241299e+01 2.785265049415993066e-01 3.195567535190176889e-01 2.342018568433662795e-01 0.000000000000000000e+00 1.677148846960167805e-01
2.300000000000000000e+03 2.193362193362193580e+01 2.539682539682539897e+01 1.753246753246753187e+01 0.000000000000000000e+00 1.315536315536315648e+01 2.811344019728729826e-01 3.255240443896424418e-01 2.247225647348951860e-01 0.000000000000000000e+00 1.686189889025893895e-01
2.310000000000000000e+03 2.191489361702127425e+01 2.536643026004727730e+01 1.810874704491725495e+01 0.000000000000000000e+00 1.304964539007092128e+01 2.793851717902350873e-01 3.233875828812537434e-01 2.308619650391802169e-01 0.000000000000000000e+00 1.663652802893309246e-01
2.320000000000000000e+03 2.200577200577200543e+01 2.532467532467532578e+01 1.750841750841750866e+01 0.000000000000000000e+00 1.322751322751322789e+01 2.818853974121996453e-01 3.243992606284658020e-01 2.242760320394331375e-01 0.000000000000000000e+00 1.694393099199014152e-01
2.330000000000000000e+03 2.214944201843765370e+01 2.561863173216885059e+01 1.746724890829694488e+01 0.000000000000000000e+00 1.334303736050460998e+01 2.818771225686940163e-01 3.260265514047545610e-01 2.222908305032417486e-01 0.000000000000000000e+00 1.698054955233096741e-01
2.340000000000000000e+03 2.227084852905421997e+01 2.582056892778993884e+01 1.750547045951860170e+01 0.000000000000000000e+00 1.322635545830294390e+01 2.825416409623688896e-01 3.275755706354102625e-01 2.220851326341764242e-01 0.000000000000000000e+00 1.677976557680444236e-01
2.350000000000000000e+03 2.251984126984127244e+01 2.594246031746032344e+01 1.736111111111111427e+01 0.000000000000000000e+00 1.346726190476190688e+01 2.840162652486706296e-01 3.271817328745699194e-01 2.189552705661557686e-01 0.000000000000000000e+00 1.698467313106036825e-01
2.360000000000000000e+03 2.254681647940074285e+01 2.604244694132333748e+01 1.727840199750311712e+01 0.000000000000000000e+00 1.348314606741572597e+01 2.841409691629955825e-01 3.281938325991189398e-01 2.177470106985525400e-01 0.000000000000000000e+00 1.699181875393329100e-01
2.370000000000000000e+03 2.260015117157974274e+01 2.600151171579743092e+01 1.700680272108843738e+01 0.000000000000000000e+00 1.352985638699924564e+01 2.855778414517669561e-01 3.285577841451766679e-01 2.148997134670486975e-01 0.000000000000000000e+00 1.709646609360076508e-01
2.380000000000000000e+03 2.257336343115124322e+01 2.600953097567093053e+01 1.725608226736894935e+01 0.000000000000000000e+00 1.351893654376724463e+01 2.844500632111251481e-01 3.277496839443742038e-01 2.174462705436156773e-01 0.000000000000000000e+00 1.703539823008849430e-01
2.390000000000000000e+03 2.255351681957186472e+01 2.612130479102955860e+01 1.725280326197757219e+01 0.000000000000000000e+00 1.337920489296636006e+01 2.843830334190231568e-01 3.293701799485861392e-01 2.175449871465295615e-01 0.000000000000000000e+00 1.687017994858611702e-01
2.400000000000000000e+03 2.260713369258403915e+01 2.622530151398511578e+01 1.691044393122914968e+01 0.000000000000000000e+00 1.324095458044649831e+01 2.862248213125406227e-01 3.320337881741390329e-01 2.141000649772579478e-01 0.000000000000000000e+00 1.676413255360623689e-01
2.410000000000000000e+03 2.279069767441860606e+01 2.620155038759690314e+01 1.708010335917312972e+01 0.000000000000000000e+00 1.333333333333333393e+01 2.870159453302961183e-01 3.299707126586397532e-01 2.150992515457207932e-01 0.000000000000000000e+00 1.679140904653433075e-01
2.420000000000000000e+03 2.276739356178608631e+01 2.634994807892004332e+01 1.687435098650052012e+01 0.000000000000000000e+00 1.342159916926272167e+01 2.866949983654789036e-01 3.318077803203661191e-01 2.124877410918600829e-01 0.000000000000000000e+00 1.690094802222948667e-01
2.430000000000000000e+03 2.290196078431372584e+01 2.637908496732026009e+01 1.678431372549019684e+01 0.000000000000000000e+00 1.343790849673202636e+01 2.880631371259453899e-01 3.317987504110490038e-01 2.111147648799736876e-01 0.000000000000000000e+00 1.690233475830318910e-01
2.440000000000000000e+03 2.276995305164319205e+01 2.629107981220657209e+01 1.677099634846113574e+01 0.000000000000000000e+00 1.338028169014084412e+01 2.874547250576226509e-01 3.319064866644715339e-01 2.117220941718801486e-01 0.000000000000000000e+00 1.689166941060256943e-01
2.450000000000000000e+03 2.290356394129978668e+01 2.644129979035639266e+01 1.695492662473794354e+01 0.000000000000000000e+00 1.360062893081760826e+01 2.866513611020006791e-01 3.309281731715316699e-01 2.122007215480485320e-01 0.000000000000000000e+00 1.702197441784191467e-01
2.460000000000000000e+03 2.292810457516339895e+01 2.640522875816993320e+01 1.722875816993463971e+01 0.000000000000000000e+00 1.351633986928104569e+01 2.863206007182501067e-01 3.297420829252367125e-01 2.151485471759712609e-01 0.000000000000000000e+00 1.687887691805419477e-01
2.470000000000000000e+03 2.307080350039777272e+01 2.673031026252983366e+01 1.739591620259878013e+01 0.000000000000000000e+00 1.347122779103685986e+01 2.859960552268244749e-01 3.313609467455621571e-01 2.156476002629848787e-01 0.000000000000000000e+00 1.669953977646285448e-01
2.480000000000000000e+03 2.313472893183037726e+01 2.670424047235641041e+01 1.739130434782608603e+01 0.000000000000000000e+00 1.352657004830917664e+01 2.864739115985377449e-01 3.306746427384513187e-01 2.153539381854436552e-01 0.000000000000000000e+00 1.674975074775673090e-01
2.490000000000000000e+03 2.331154684095860574e+01 2.696078431372549034e+01 1.737472766884531694e+01 0.000000000000000000e+00 1.361655773420479321e+01 2.868632707774799173e-01 3.317694369973190338e-01 2.138069705093833817e-01 0.000000000000000000e+00 1.675603217158176950e-01
2.500000000000000000e+03 2.331422331422331240e+01 2.689052689052688905e+01 1.714441714441714382e+01 0.000000000000000000e+00 1.351351351351351227e+01 2.883187035786630714e-01 3.325455773126266279e-01 2.120189061444969492e-01 0.000000000000000000e+00 1.671168129642133793e-01
2.510000000000000000e+03 2.340365682137833758e+01 2.703234880450069966e+01 1.668073136427566538e+01 0.000000000000000000e+00 1.361462728551335921e+01 2.898954703832752888e-01 3.348432055749128722e-01 2.066202090592334506e-01 0.000000000000000000e+00 1.686411149825783884e-01
2.520000000000000000e+03 2.325776658270360642e+01 2.723201791211866407e+01 1.676462356563111911e+01 0.000000000000000000e+00 1.363000279876854037e+01 2.875432525951557294e-01 3.366782006920415182e-01 2.072664359861591810e-01 0.000000000000000000e+00 1.685121107266435991e-01
2.530000000000000000e+03 2.329657902176986184e+01 2.725473565168221768e+01 1.662425784563189168e+01 0.000000000000000000e+00 1.359909527848459199e+01 2.884144207210360689e-01 3.374168708435421604e-01 2.058102905145257344e-01 0.000000000000000000e+00 1.683584179208960363e-01
2.540000000000000000e+03 2.362204724409448886e+01 2.773403324584426954e+01 1.653543307086614078e+01 0.000000000000000000e+00 1.350247885680956550e+01 2.902185596560372671e-01 3.407380867072734021e-01 2.031529917592260759e-01 0.000000000000000000e+00 1.658903618774632827e-01
2.550000000000000000e+03 2.307912025135676259e+01 2.736361039702942577e+01 1.679520137103684974e+01 0.000000000000000000e+00 1.339617252213653664e+01 2.862203329791002671e-01 3.393552957846263096e-01 2.082890541976620546e-01 0.000000000000000000e+00 1.661353170386113964e-01
2.560000000000000000e+03 2.305055698371893413e+01 2.727792059411596171e+01 1.676663810339902483e+01 0.000000000000000000e+00 1.331048271922307791e+01 2.866785079928951818e-01 3.392539964476021241e-01 2.085257548845470821e-01 0.000000000000000000e+00 1.655417406749555842e-01
2.570000000000000000e+03 2.309941520467836540e+01 2.754385964912281182e+01 1.622807017543859942e+01 0.000000000000000000e+00 1.330409356725146353e+01 2.881108679795769678e-01 3.435448577680524918e-01 2.024070021881838044e-01 0.000000000000000000e+00 1.659372720641867360e-01
2.580000000000000000e+03 2.325102880658435467e+01 2.751322751322750548e+01 1.631393298059964181e+01 0.000000000000000000e+00 1.352145796590240678e+01 2.884755652808169146e-01 3.413566739606126998e-01 2.024070021881838044e-01 0.000000000000000000e+00 1.677607585703865811e-01
2.590000000000000000e+03 2.341057635175281959e+01 2.789661319073083590e+01 1.645870469399881131e+01 0.000000000000000000e+00 1.357694592988710447e+01 2.878013148283418698e-01 3.429510591672753628e-01 2.023374726077428742e-01 0.000000000000000000e+00 1.669101533966398931e-01
2.600000000000000000e+03 2.337777777777777644e+01 2.767407407407407405e+01 1.641481481481481453e+01 0.000000000000000000e+00 1.351111111111111107e+01 2.886937431394072662e-01 3.417489937797292265e-01 2.027076472740578228e-01 0.000000000000000000e+00 1.668496158068057122e-01
2.610000000000000000e+03 2.347333929103364980e+01 2.788203753351205094e+01 1.641346440274053364e+01 0.000000000000000000e+00 1.376228775692582040e+01 2.879064669345999250e-01 3.419802703690171808e-01 2.013153087321885304e-01 0.000000000000000000e+00 1.687979539641943638e-01
2.620000000000000000e+03 2.350312779267201790e+01 2.794161453678878715e+01 1.650282990765563795e+01 0.000000000000000000e+00 1.355376824545724723e+01 2.883771929824561209e-01 3.428362573099414945e-01 2.024853801169590739e-01 0.000000000000000000e+00 1.663011695906432830e-01
2.630000000000000000e+03 2.351900972590627248e+01 2.770409666961390371e+01 1.665193044503389075e+01 0.000000000000000000e+00 1.364574123194812572e+01 2.885032537960954269e-01 3.398409255242226812e-01 2.042660882140274747e-01 0.000000000000000000e+00 1.673897324656543617e-01
2.640000000000000000e+03 2.361481481481481381e+01 2.776296296296296262e+01 1.677037037037036882e+01 0.000000000000000000e+00 1.362962962962962976e+01 2.887681159420290022e-01 3.394927536231884257e-01 2.050724637681159424e-01 0.000000000000000000e+00 1.666666666666666574e-01
2.650000000000000000e+03 2.355555555555555713e+01 2.773333333333333428e+01 1.680000000000000071e+01 0.000000000000000000e+00 1.371851851851851833e+01 2.879391524809851721e-01 3.390076059398768327e-01 2.053603766751177229e-01 0.000000000000000000e+00 1.676928649040202723e-01
2.660000000000000000e+03 2.352245862884160488e+01 2.768912529550827273e+01 1.672576832151300152e+01 0.000000000000000000e+00 1.356382978723404165e+01 2.886149383611312791e-01 3.397389412617838889e-01 2.052211747643219730e-01 0.000000000000000000e+00 1.664249456127628590e-01
2.670000000000000000e+03 2.358882947118241091e+01 2.780748663101604023e+01 1.669637551990492952e+01 0.000000000000000000e+00 1.360665478312536969e+01 2.887272727272727213e-01 3.403636363636363682e-01 2.043636363636363584e-01 0.000000000000000000e+00 1.665454545454545521e-01
2.680000000000000000e+03 2.353291629431038601e+01 2.779267202859695018e+01 1.659219541257074226e+01 0.000000000000000000e+00 1.340482573726541027e+01 2.893772893772894039e-01 3.417582417582417653e-01 2.040293040293040261e-01 0.000000000000000000e+00 1.648351648351648324e-01
2.690000000000000000e+03 2.328323017978189924e+01 2.770409666961390371e+01 1.671087533156498495e+01 0.000000000000000000e+00 1.346890657235484490e+01 2.868554829339143297e-01 3.413217138707334564e-01 2.058823529411764608e-01 0.000000000000000000e+00 1.659404502541757531e-01
2.700000000000000000e+03 2.334814814814814810e+01 2.779259259259259096e+01 1.674074074074074048e+01 0.000000000000000000e+00 1.351111111111111107e+01 2.868583909719694125e-01 3.414634146341463672e-01 2.056789224608663869e-01 0.000000000000000000e+00 1.659992719330178335e-01
2.710000000000000000e+03 2.337470449172576537e+01 2.783687943262411224e+01 1.678486997635933520e+01 0.000000000000000000e+00 1.353427895981087303e+01 2.866980790141355762e-01 3.414280536426241297e-01 2.058716926422616833e-01 0.000000000000000000e+00 1.660021747009786108e-01
2.720000000000000000e+03 2.335722819593787136e+01 2.771804062126642521e+01 1.642771804062126506e+01 0.000000000000000000e+00 1.364994026284348649e+01 2.878174457121825403e-01 3.415531836584468350e-01 2.024291497975708454e-01 0.000000000000000000e+00 1.682002208317997793e-01
2.730000000000000000e+03 2.350657108721624411e+01 2.777777777777777501e+01 1.648745519713261487e+01 0.000000000000000000e+00 1.362007168458781159e+01 2.888073394495412893e-01 3.412844036697247896e-01 2.025688073394495414e-01 0.000000000000000000e+00 1.673394495412844074e-01
2.740000000000000000e+03 2.354354354354354228e+01 2.780780780780780503e+01 1.630630630630630407e+01 0.000000000000000000e+00 1.354354354354354228e+01 2.899408284023668458e-01 3.424556213017751483e-01 2.008136094674556338e-01 0.000000000000000000e+00 1.667899408284023721e-01
2.750000000000000000e+03 2.384004884004883706e+01 2.802197802197801835e+01 1.614774114774114366e+01 0.000000000000000000e+00 1.376678876678876406e+01 2.915266890630832664e-01 3.426651735722284209e-01 1.974617394550205185e-01 0.000000000000000000e+00 1.683463979096677943e-01
2.760000000000000000e+03 2.369146005509641739e+01 2.816039179675543025e+01 1.594735231098867345e+01 0.000000000000000000e+00 1.374349556167737951e+01 2.905405405405405150e-01 3.453453453453453337e-01 1.955705705705705622e-01 0.000000000000000000e+00 1.685435435435435336e-01
2.770000000000000000e+03 2.354205033763044952e+01 2.799263351749539908e+01 1.565377532228361090e+01 0.000000000000000000e+00 1.362799263351749524e+01 2.913026965438663130e-01 3.463729586023547302e-01 1.936954044815799580e-01 0.000000000000000000e+00 1.686289403721989988e-01
2.780000000000000000e+03 2.358783364369956459e+01 2.793296089385474801e+01 1.570453134698944808e+01 0.000000000000000000e+00 1.356300434512725062e+01 2.919708029197080057e-01 3.457548981943910915e-01 1.943910872070687690e-01 0.000000000000000000e+00 1.678832116788321061e-01
2.790000000000000000e+03 2.345679012345679126e+01 2.759259259259259522e+01 1.570987654320987659e+01 0.000000000000000000e+00 1.345679012345679126e+01 2.924201616006156246e-01 3.439784532512504822e-01 1.958445555983070463e-01 0.000000000000000000e+00 1.677568295498268469e-01
2.800000000000000000e+03 2.336419753086419959e+01 2.762345679012345911e+01 1.586419753086419782e+01 0.000000000000000000e+00 1.348765432098765515e+01 2.908182865923933935e-01 3.438340376488667194e-01 1.974644640799078088e-01 0.000000000000000000e+00 1.678832116788321061e-01
2.810000000000000000e+03 2.349828820417055653e+01 2.779333955804543876e+01 1.593526299408652136e+01 0.000000000000000000e+00 1.356987239340180373e+01 2.908320493066255952e-01 3.439907550077041520e-01 1.972265023112480808e-01 0.000000000000000000e+00 1.679506933744221997e-01
2.820000000000000000e+03 2.348414896891350523e+01 2.757771622037549264e+01 1.603570329332101707e+01 0.000000000000000000e+00 1.351184979993843882e+01 2.913325696830851297e-01 3.421153111874761232e-01 1.989308896525391335e-01 0.000000000000000000e+00 1.676212294768995859e-01
2.830000000000000000e+03 2.361497988238934553e+01 2.773135252243886484e+01 1.597028783658309692e+01 0.000000000000000000e+00 1.352522438873413435e+01 2.921133231240428674e-01 3.430321592649310802e-01 1.975497702909647657e-01 0.000000000000000000e+00 1.673047473200612589e-01
2.840000000000000000e+03 2.372456964006259739e+01 2.804381846635367737e+01 1.602503912363067329e+01 0.000000000000000000e+00 1.364632237871674469e+01 2.913143735588009098e-01 3.443504996156802611e-01 1.967717140661029984e-01 0.000000000000000000e+00 1.675634127594158307e-01
2.850000000000000000e+03 2.366603892027620759e+01 2.790332705586942552e+01 1.600753295668549825e+01 0.000000000000000000e+00 1.365348399246704147e+01 2.913446676970633531e-01 3.435085007727975426e-01 1.970633693972179412e-01 0.000000000000000000e+00 1.680834621329211631e-01
2.860000000000000000e+03 2.372881355932203107e+01 2.793471437539233904e+01 1.603892027620841176e+01 0.000000000000000000e+00 1.352793471437539097e+01 2.921174652241113057e-01 3.438948995363214634e-01 1.974497681607418897e-01 0.000000000000000000e+00 1.665378670788253412e-01
2.870000000000000000e+03 2.384976525821596383e+01 2.794992175273865342e+01 1.624413145539906012e+01 0.000000000000000000e+00 1.367762128325508719e+01 2.918422060513213290e-01 3.420145538108004812e-01 1.987744159325928739e-01 0.000000000000000000e+00 1.673688242052853437e-01
2.880000000000000000e+03 2.369327073552425844e+01 2.791862284820031448e+01 1.602503912363067329e+01 0.000000000000000000e+00 1.352112676056338003e+01 2.919398380254531467e-01 3.440030852294639341e-01 1.974546856922483606e-01 0.000000000000000000e+00 1.666023910528345586e-01
2.890000000000000000e+03 2.382297551789077161e+01 2.796610169491525255e+01 1.616446955430006227e+01 0.000000000000000000e+00 1.355932203389830448e+01 2.922603003465537030e-01 3.430881786676934775e-01 1.983057373892953279e-01 0.000000000000000000e+00 1.663457835964574638e-01
2.900000000000000000e+03 2.407407407407407618e+01 2.848020434227331066e+01 1.625159642401021998e+01 0.000000000000000000e+00 1.369731800766283669e+01 2.917956656346749056e-01 3.452012383900928683e-01 1.969814241486068096e-01 0.000000000000000000e+00 1.660216718266253888e-01
2.910000000000000000e+03 2.405266538214514327e+01 2.842003853564546390e+01 1.602440590879896831e+01 0.000000000000000000e+00 1.371226718047526916e+01 2.925781250000000222e-01 3.457031250000000000e-01 1.949218749999999944e-01 0.000000000000000000e+00 1.667968750000000111e-01
2.920000000000000000e+03 2.424242424242423510e+01 2.867383512544802215e+01 1.593352883675463971e+01 0.000000000000000000e+00 1.371782339524274619e+01 2.936069455406472017e-01 3.472770323599053133e-01 1.929755327545382704e-01 0.000000000000000000e+00 1.661404893449092424e-01
