LAMMPS data file via write_data, version 2 Aug 2023, timestep = 87000, units = metal

99 atoms
5 atom types

0 11.205755241092 xlo xhi
0 11.205755241092 ylo yhi
0 11.205755241092 zlo zhi
0 0 0 xy xz yz

Masses

1 28.0855
2 15.999
3 12.011
4 1.00784
5 18.998

Atoms # atomic

65 8.282419018840503 2.129630170273919 -1.6057794261033445
87 7.490640145488224 -10.032393289647029 -6.5419349603688
5 0.07198677874485752 10.520619587481582 2.6365078182993953
32 -14.835528820599563 -1.2552448911034035 3.3150949233691196
54 -10.399951376953377 -19.354584530033094 -5.780752036757368
91 0.42968931421455836 -2.645650973689116 -0.6585579862888911
82 -0.9981569609946835 4.355963789359223 -10.939989689666012
83 4.110672937257022 7.535570911210285 -0.9254838212505457
27 5.275707806646246 6.127828757609767 -1.6665327560097967
37 1.769295341332447 0.013113650460489448 9.149273618624417
26 12.762547258216546 2.4503478644387244 -6.918829880402383
93 -1.9598661203370118 26.269031410082917 -16.756758399222715
47 -9.783848021402338 1.8181336506518735 3.879416380628772
86 0.34590593839319234 -11.270194417472691 -2.1733149467655095
72 -2.026443358385872 -11.120010690796699 4.413207924042362
44 -6.283722229157483 -2.723500907935855 5.073786422346366
45 -6.031512902508358 -10.174278167162589 6.405429821361912
31 23.60775229517616 3.5674056147252164 17.658095704942316
3 -10.29959469107862 1.4275291674415036 -9.968790157606428
9 -1.3802254107183862 -6.42040562844014 8.428416634342847
43 -11.42870893549833 -7.0862449253357065 -12.190599475585408
64 -11.312536213057744 -20.044264049780683 22.95205041776142
79 -4.808545118748894 6.179988533780135 2.8563433633591595
53 -6.3401441810522785 3.931132754099988 -3.162151000056916
60 7.102297699642505 -11.810437456556349 -10.010975157493448
21 -4.734525463427344 0.10792236107350803 2.929339631963785
41 8.276382565648142 -0.989830007539137 -4.774135854595976
97 6.195833853616866 -17.68963433082998 0.07421149966491512
10 2.7640100835678427 8.153442642078645 -7.828910686329338
52 -1.8208536335726007 14.988426357393534 13.256274269599798
8 4.540720534036292 10.049267636696523 7.865207308938168
48 -6.878194245508683 -3.1764693968493165 3.2490418756054305
19 6.80568097434688 -10.95155217912211 -6.028300656039593
42 -11.249174577136221 -0.34496379662165516 14.331380214087604
39 -0.4483375559901466 -7.340809791017306 -7.190010991315122
16 -3.341300547529756 -1.4821188535229792 4.99196883667071
36 -4.364989157508929 3.251087847078805 2.373076604961162
7 3.8956357124538035 -13.066563026370613 -4.022769833527346
63 -7.429978677292795 -0.9436446560510492 3.8746245274236086
15 3.042205256066573 -0.04684937588590393 -9.537743571219671
94 10.156235461800236 17.904544417642708 -3.4360831627061037
